filename	scene_label
audio/bus-milan-1155-43391-a-speccorr.wav	bus
audio/bus-milan-1083-43422-a-speccorr.wav	bus
audio/bus-milan-1078-43469-a-speccorr.wav	bus
audio/bus-milan-1155-43531-a-speccorr.wav	bus
audio/bus-milan-1155-43639-a-speccorr.wav	bus
audio/bus-milan-1155-43655-a-speccorr.wav	bus
audio/bus-milan-1154-43747-a-speccorr.wav	bus
audio/bus-milan-1155-43789-a-speccorr.wav	bus
audio/bus-milan-1115-43821-a-speccorr.wav	bus
audio/bus-milan-1155-43899-a-speccorr.wav	bus
audio/bus-milan-1154-43939-a-speccorr.wav	bus
audio/bus-milan-1083-43954-a-speccorr.wav	bus
audio/bus-milan-1083-43956-a-speccorr.wav	bus
audio/bus-milan-1078-43958-a-speccorr.wav	bus
audio/bus-milan-1078-44007-a-speccorr.wav	bus
audio/bus-barcelona-15-607-b-speccorr.wav	bus
audio/bus-barcelona-15-611-b-speccorr.wav	bus
audio/bus-barcelona-15-629-b-speccorr.wav	bus
audio/bus-barcelona-15-633-b-speccorr.wav	bus
audio/bus-barcelona-15-634-b-speccorr.wav	bus
audio/bus-barcelona-17-680-b-speccorr.wav	bus
audio/bus-barcelona-16-652-b-speccorr.wav	bus
audio/bus-helsinki-19-764-b-speccorr.wav	bus
audio/bus-helsinki-18-707-b-speccorr.wav	bus
audio/bus-helsinki-20-800-b-speccorr.wav	bus
audio/bus-helsinki-18-742-b-speccorr.wav	bus
audio/bus-helsinki-20-805-b-speccorr.wav	bus
audio/bus-helsinki-20-806-b-speccorr.wav	bus
audio/bus-helsinki-19-755-b-speccorr.wav	bus
audio/bus-lisbon-1106-42989-b-speccorr.wav	bus
audio/bus-lisbon-1123-41297-b-speccorr.wav	bus
audio/bus-lisbon-1070-43692-b-speccorr.wav	bus
audio/bus-lisbon-1128-40440-b-speccorr.wav	bus
audio/bus-lisbon-1156-42395-b-speccorr.wav	bus
audio/bus-lisbon-1128-41609-b-speccorr.wav	bus
audio/bus-lisbon-1140-44036-b-speccorr.wav	bus
audio/bus-london-25-887-b-speccorr.wav	bus
audio/bus-london-25-875-b-speccorr.wav	bus
audio/bus-london-22-845-b-speccorr.wav	bus
audio/bus-london-22-840-b-speccorr.wav	bus
audio/bus-london-21-816-b-speccorr.wav	bus
audio/bus-london-25-871-b-speccorr.wav	bus
audio/bus-london-24-865-b-speccorr.wav	bus
audio/bus-lyon-1124-42586-b-speccorr.wav	bus
audio/bus-lyon-1073-40690-b-speccorr.wav	bus
audio/bus-lyon-1159-42892-b-speccorr.wav	bus
audio/bus-lyon-1124-42239-b-speccorr.wav	bus
audio/bus-lyon-1073-41935-b-speccorr.wav	bus
audio/bus-lyon-1073-42985-b-speccorr.wav	bus
audio/bus-lyon-1159-43352-b-speccorr.wav	bus
audio/bus-milan-1078-40835-b-speccorr.wav	bus
audio/bus-milan-1155-43531-b-speccorr.wav	bus
audio/bus-milan-1155-43639-b-speccorr.wav	bus
audio/bus-milan-1155-43202-b-speccorr.wav	bus
audio/bus-milan-1078-43306-b-speccorr.wav	bus
audio/bus-milan-1078-42639-b-speccorr.wav	bus
audio/bus-milan-1083-40552-b-speccorr.wav	bus
audio/bus-paris-33-1014-b-speccorr.wav	bus
audio/bus-paris-32-998-b-speccorr.wav	bus
audio/bus-paris-30-974-b-speccorr.wav	bus
audio/bus-paris-30-973-b-speccorr.wav	bus
audio/bus-paris-26-924-b-speccorr.wav	bus
audio/bus-paris-31-991-b-speccorr.wav	bus
audio/bus-paris-27-926-b-speccorr.wav	bus
audio/bus-prague-1138-40826-b-speccorr.wav	bus
audio/bus-prague-1147-43811-b-speccorr.wav	bus
audio/bus-prague-1120-43871-b-speccorr.wav	bus
audio/bus-prague-1090-41915-b-speccorr.wav	bus
audio/bus-prague-1030-40034-b-speccorr.wav	bus
audio/bus-prague-1030-40237-b-speccorr.wav	bus
audio/bus-prague-1090-43186-b-speccorr.wav	bus
audio/bus-stockholm-35-1049-b-speccorr.wav	bus
audio/bus-stockholm-36-1071-b-speccorr.wav	bus
audio/bus-stockholm-36-1069-b-speccorr.wav	bus
audio/bus-stockholm-35-1047-b-speccorr.wav	bus
audio/bus-stockholm-35-1064-b-speccorr.wav	bus
audio/bus-stockholm-36-1066-b-speccorr.wav	bus
audio/bus-stockholm-36-1085-b-speccorr.wav	bus
audio/bus-vienna-40-1216-b-speccorr.wav	bus
audio/bus-vienna-40-1186-b-speccorr.wav	bus
audio/bus-vienna-39-1180-b-speccorr.wav	bus
audio/bus-vienna-38-1147-b-speccorr.wav	bus
audio/bus-vienna-39-1156-b-speccorr.wav	bus
audio/bus-vienna-39-1173-b-speccorr.wav	bus
audio/bus-vienna-39-1150-b-speccorr.wav	bus
audio/bus-barcelona-17-683-b-speccorr.wav	bus
audio/bus-helsinki-18-719-b-speccorr.wav	bus
audio/bus-lisbon-1140-44076-b-speccorr.wav	bus
audio/bus-london-23-854-b-speccorr.wav	bus
audio/bus-lyon-1129-40291-b-speccorr.wav	bus
audio/bus-barcelona-15-600-c-speccorr.wav	bus
audio/bus-barcelona-17-683-c-speccorr.wav	bus
audio/bus-barcelona-16-637-c-speccorr.wav	bus
audio/bus-barcelona-17-680-c-speccorr.wav	bus
audio/bus-barcelona-16-642-c-speccorr.wav	bus
audio/bus-barcelona-17-676-c-speccorr.wav	bus
audio/bus-barcelona-16-648-c-speccorr.wav	bus
audio/bus-helsinki-18-734-c-speccorr.wav	bus
audio/bus-helsinki-19-759-c-speccorr.wav	bus
audio/bus-helsinki-19-744-c-speccorr.wav	bus
audio/bus-helsinki-20-789-c-speccorr.wav	bus
audio/bus-helsinki-20-781-c-speccorr.wav	bus
audio/bus-helsinki-19-750-c-speccorr.wav	bus
audio/bus-helsinki-19-771-c-speccorr.wav	bus
audio/bus-lisbon-1156-42764-c-speccorr.wav	bus
audio/bus-lisbon-1013-42666-c-speccorr.wav	bus
audio/bus-lisbon-1013-42385-c-speccorr.wav	bus
audio/bus-lisbon-1140-44076-c-speccorr.wav	bus
audio/bus-lisbon-1059-44054-c-speccorr.wav	bus
audio/bus-lisbon-1070-41569-c-speccorr.wav	bus
audio/bus-lisbon-1070-42295-c-speccorr.wav	bus
audio/bus-london-21-821-c-speccorr.wav	bus
audio/bus-london-25-901-c-speccorr.wav	bus
audio/bus-london-22-836-c-speccorr.wav	bus
audio/bus-london-24-869-c-speccorr.wav	bus
audio/bus-london-23-847-c-speccorr.wav	bus
audio/bus-london-23-855-c-speccorr.wav	bus
audio/bus-london-23-858-c-speccorr.wav	bus
audio/bus-lyon-1073-41935-c-speccorr.wav	bus
audio/bus-lyon-1129-43008-c-speccorr.wav	bus
audio/bus-lyon-1129-42665-c-speccorr.wav	bus
audio/bus-lyon-1129-41986-c-speccorr.wav	bus
audio/bus-lyon-1124-42347-c-speccorr.wav	bus
audio/bus-lyon-1124-41920-c-speccorr.wav	bus
audio/bus-lyon-1001-41701-c-speccorr.wav	bus
audio/bus-milan-1154-41765-c-speccorr.wav	bus
audio/bus-milan-1155-40605-c-speccorr.wav	bus
audio/bus-milan-1155-40604-c-speccorr.wav	bus
audio/bus-milan-1154-43101-c-speccorr.wav	bus
audio/bus-milan-1115-40697-c-speccorr.wav	bus
audio/bus-milan-1155-42170-c-speccorr.wav	bus
audio/bus-milan-1115-43060-c-speccorr.wav	bus
audio/bus-paris-31-980-c-speccorr.wav	bus
audio/bus-paris-27-935-c-speccorr.wav	bus
audio/bus-paris-26-920-c-speccorr.wav	bus
audio/bus-paris-30-972-c-speccorr.wav	bus
audio/bus-paris-26-921-c-speccorr.wav	bus
audio/bus-paris-33-1008-c-speccorr.wav	bus
audio/bus-paris-26-922-c-speccorr.wav	bus
audio/bus-prague-1120-42543-c-speccorr.wav	bus
audio/bus-prague-1147-42075-c-speccorr.wav	bus
audio/bus-prague-1102-40581-c-speccorr.wav	bus
audio/bus-prague-1030-40752-c-speccorr.wav	bus
audio/bus-prague-1138-40366-c-speccorr.wav	bus
audio/bus-prague-1120-43520-c-speccorr.wav	bus
audio/bus-prague-1147-41190-c-speccorr.wav	bus
audio/bus-stockholm-36-1065-c-speccorr.wav	bus
audio/bus-stockholm-36-1080-c-speccorr.wav	bus
audio/bus-stockholm-36-1070-c-speccorr.wav	bus
audio/bus-stockholm-36-1073-c-speccorr.wav	bus
audio/bus-stockholm-36-1069-c-speccorr.wav	bus
audio/bus-stockholm-35-1041-c-speccorr.wav	bus
audio/bus-stockholm-35-1049-c-speccorr.wav	bus
audio/bus-vienna-40-1210-c-speccorr.wav	bus
audio/bus-vienna-38-1140-c-speccorr.wav	bus
audio/bus-vienna-38-1129-c-speccorr.wav	bus
audio/bus-vienna-40-1192-c-speccorr.wav	bus
audio/bus-vienna-40-1213-c-speccorr.wav	bus
audio/bus-vienna-40-1212-c-speccorr.wav	bus
audio/bus-vienna-40-1208-c-speccorr.wav	bus
audio/bus-barcelona-17-682-c-speccorr.wav	bus
audio/bus-helsinki-18-742-c-speccorr.wav	bus
audio/bus-lisbon-1070-40102-c-speccorr.wav	bus
audio/bus-london-25-878-c-speccorr.wav	bus
audio/bus-lyon-1001-43936-c-speccorr.wav	bus
audio/bus-barcelona-17-680-s1-speccorr.wav	bus
audio/bus-barcelona-16-664-s1-speccorr.wav	bus
audio/bus-barcelona-17-687-s1-speccorr.wav	bus
audio/bus-barcelona-15-629-s1-speccorr.wav	bus
audio/bus-barcelona-17-701-s1-speccorr.wav	bus
audio/bus-barcelona-16-656-s1-speccorr.wav	bus
audio/bus-barcelona-16-661-s1-speccorr.wav	bus
audio/bus-helsinki-19-772-s1-speccorr.wav	bus
audio/bus-helsinki-19-751-s1-speccorr.wav	bus
audio/bus-helsinki-20-782-s1-speccorr.wav	bus
audio/bus-helsinki-19-743-s1-speccorr.wav	bus
audio/bus-helsinki-18-713-s1-speccorr.wav	bus
audio/bus-helsinki-18-709-s1-speccorr.wav	bus
audio/bus-helsinki-19-761-s1-speccorr.wav	bus
audio/bus-lisbon-1128-43617-s1-speccorr.wav	bus
audio/bus-lisbon-1059-44054-s1-speccorr.wav	bus
audio/bus-lisbon-1106-41680-s1-speccorr.wav	bus
audio/bus-lisbon-1128-40440-s1-speccorr.wav	bus
audio/bus-lisbon-1123-40913-s1-speccorr.wav	bus
audio/bus-lisbon-1070-42327-s1-speccorr.wav	bus
audio/bus-lisbon-1140-41212-s1-speccorr.wav	bus
audio/bus-london-23-856-s1-speccorr.wav	bus
audio/bus-london-22-844-s1-speccorr.wav	bus
audio/bus-london-25-899-s1-speccorr.wav	bus
audio/bus-london-25-902-s1-speccorr.wav	bus
audio/bus-london-25-906-s1-speccorr.wav	bus
audio/bus-london-24-860-s1-speccorr.wav	bus
audio/bus-london-22-838-s1-speccorr.wav	bus
audio/bus-lyon-1129-43008-s1-speccorr.wav	bus
audio/bus-lyon-1001-41759-s1-speccorr.wav	bus
audio/bus-lyon-1129-43108-s1-speccorr.wav	bus
audio/bus-lyon-1073-43475-s1-speccorr.wav	bus
audio/bus-lyon-1073-42169-s1-speccorr.wav	bus
audio/bus-lyon-1001-42828-s1-speccorr.wav	bus
audio/bus-lyon-1001-43076-s1-speccorr.wav	bus
audio/bus-milan-1115-42178-s1-speccorr.wav	bus
audio/bus-milan-1155-42770-s1-speccorr.wav	bus
audio/bus-milan-1154-43747-s1-speccorr.wav	bus
audio/bus-milan-1078-41803-s1-speccorr.wav	bus
audio/bus-milan-1154-42127-s1-speccorr.wav	bus
audio/bus-milan-1078-42813-s1-speccorr.wav	bus
audio/bus-milan-1078-40649-s1-speccorr.wav	bus
audio/bus-paris-31-985-s1-speccorr.wav	bus
audio/bus-paris-29-954-s1-speccorr.wav	bus
audio/bus-paris-26-924-s1-speccorr.wav	bus
audio/bus-paris-31-990-s1-speccorr.wav	bus
audio/bus-paris-30-966-s1-speccorr.wav	bus
audio/bus-paris-29-959-s1-speccorr.wav	bus
audio/bus-paris-33-1016-s1-speccorr.wav	bus
audio/bus-prague-1120-43871-s1-speccorr.wav	bus
audio/bus-prague-1138-40826-s1-speccorr.wav	bus
audio/bus-prague-1032-41203-s1-speccorr.wav	bus
audio/bus-prague-1030-41883-s1-speccorr.wav	bus
audio/bus-prague-1120-40435-s1-speccorr.wav	bus
audio/bus-prague-1120-41942-s1-speccorr.wav	bus
audio/bus-prague-1138-43495-s1-speccorr.wav	bus
audio/bus-stockholm-35-1053-s1-speccorr.wav	bus
audio/bus-stockholm-36-1078-s1-speccorr.wav	bus
audio/bus-stockholm-36-1065-s1-speccorr.wav	bus
audio/bus-stockholm-36-1072-s1-speccorr.wav	bus
audio/bus-stockholm-36-1069-s1-speccorr.wav	bus
audio/bus-stockholm-35-1059-s1-speccorr.wav	bus
audio/bus-stockholm-36-1067-s1-speccorr.wav	bus
audio/bus-vienna-40-1213-s1-speccorr.wav	bus
audio/bus-vienna-40-1219-s1-speccorr.wav	bus
audio/bus-vienna-38-1127-s1-speccorr.wav	bus
audio/bus-vienna-38-1140-s1-speccorr.wav	bus
audio/bus-vienna-38-1132-s1-speccorr.wav	bus
audio/bus-vienna-39-1159-s1-speccorr.wav	bus
audio/bus-vienna-40-1190-s1-speccorr.wav	bus
audio/bus-barcelona-17-675-s1-speccorr.wav	bus
audio/bus-helsinki-20-787-s1-speccorr.wav	bus
audio/bus-lisbon-1128-41773-s1-speccorr.wav	bus
audio/bus-london-23-850-s1-speccorr.wav	bus
audio/bus-lyon-1124-40459-s1-speccorr.wav	bus
audio/bus-barcelona-17-696-s2-speccorr.wav	bus
audio/bus-barcelona-15-627-s2-speccorr.wav	bus
audio/bus-barcelona-16-645-s2-speccorr.wav	bus
audio/bus-barcelona-16-657-s2-speccorr.wav	bus
audio/bus-barcelona-16-647-s2-speccorr.wav	bus
audio/bus-barcelona-15-619-s2-speccorr.wav	bus
audio/bus-barcelona-17-684-s2-speccorr.wav	bus
audio/bus-helsinki-20-783-s2-speccorr.wav	bus
audio/bus-helsinki-19-776-s2-speccorr.wav	bus
audio/bus-helsinki-18-742-s2-speccorr.wav	bus
audio/bus-helsinki-20-796-s2-speccorr.wav	bus
audio/bus-helsinki-19-767-s2-speccorr.wav	bus
audio/bus-helsinki-18-720-s2-speccorr.wav	bus
audio/bus-helsinki-19-777-s2-speccorr.wav	bus
audio/bus-lisbon-1156-41840-s2-speccorr.wav	bus
audio/bus-lisbon-1059-40801-s2-speccorr.wav	bus
audio/bus-lisbon-1070-42589-s2-speccorr.wav	bus
audio/bus-lisbon-1013-40349-s2-speccorr.wav	bus
audio/bus-lisbon-1059-40403-s2-speccorr.wav	bus
audio/bus-lisbon-1140-41741-s2-speccorr.wav	bus
audio/bus-lisbon-1156-40991-s2-speccorr.wav	bus
audio/bus-london-23-859-s2-speccorr.wav	bus
audio/bus-london-24-863-s2-speccorr.wav	bus
audio/bus-london-24-860-s2-speccorr.wav	bus
audio/bus-london-23-849-s2-speccorr.wav	bus
audio/bus-london-25-874-s2-speccorr.wav	bus
audio/bus-london-21-824-s2-speccorr.wav	bus
audio/bus-london-22-835-s2-speccorr.wav	bus
audio/bus-lyon-1124-42726-s2-speccorr.wav	bus
audio/bus-lyon-1159-40908-s2-speccorr.wav	bus
audio/bus-lyon-1124-42239-s2-speccorr.wav	bus
audio/bus-lyon-1073-41621-s2-speccorr.wav	bus
audio/bus-lyon-1073-43808-s2-speccorr.wav	bus
audio/bus-lyon-1001-40693-s2-speccorr.wav	bus
audio/bus-lyon-1001-41978-s2-speccorr.wav	bus
audio/bus-milan-1083-40287-s2-speccorr.wav	bus
audio/bus-milan-1115-42460-s2-speccorr.wav	bus
audio/bus-milan-1155-42170-s2-speccorr.wav	bus
audio/bus-milan-1154-42016-s2-speccorr.wav	bus
audio/bus-milan-1078-40649-s2-speccorr.wav	bus
audio/bus-milan-1078-43958-s2-speccorr.wav	bus
audio/bus-milan-1155-43239-s2-speccorr.wav	bus
audio/bus-paris-33-1012-s2-speccorr.wav	bus
audio/bus-paris-32-996-s2-speccorr.wav	bus
audio/bus-paris-28-941-s2-speccorr.wav	bus
audio/bus-paris-26-912-s2-speccorr.wav	bus
audio/bus-paris-27-928-s2-speccorr.wav	bus
audio/bus-paris-30-969-s2-speccorr.wav	bus
audio/bus-paris-29-961-s2-speccorr.wav	bus
audio/bus-prague-1030-41042-s2-speccorr.wav	bus
audio/bus-prague-1147-43420-s2-speccorr.wav	bus
audio/bus-prague-1138-40489-s2-speccorr.wav	bus
audio/bus-prague-1147-42356-s2-speccorr.wav	bus
audio/bus-prague-1102-41318-s2-speccorr.wav	bus
audio/bus-prague-1030-40237-s2-speccorr.wav	bus
audio/bus-prague-1030-40962-s2-speccorr.wav	bus
audio/bus-stockholm-35-1059-s2-speccorr.wav	bus
audio/bus-stockholm-36-1077-s2-speccorr.wav	bus
audio/bus-stockholm-36-1071-s2-speccorr.wav	bus
audio/bus-stockholm-35-1047-s2-speccorr.wav	bus
audio/bus-stockholm-35-1063-s2-speccorr.wav	bus
audio/bus-stockholm-36-1075-s2-speccorr.wav	bus
audio/bus-stockholm-35-1041-s2-speccorr.wav	bus
audio/bus-vienna-38-1119-s2-speccorr.wav	bus
audio/bus-vienna-40-1204-s2-speccorr.wav	bus
audio/bus-vienna-40-1211-s2-speccorr.wav	bus
audio/bus-vienna-38-1134-s2-speccorr.wav	bus
audio/bus-vienna-39-1153-s2-speccorr.wav	bus
audio/bus-vienna-39-1175-s2-speccorr.wav	bus
audio/bus-vienna-40-1202-s2-speccorr.wav	bus
audio/bus-barcelona-15-608-s2-speccorr.wav	bus
audio/bus-helsinki-19-761-s2-speccorr.wav	bus
audio/bus-lisbon-1106-40191-s2-speccorr.wav	bus
audio/bus-london-21-817-s2-speccorr.wav	bus
audio/bus-lyon-1159-43352-s2-speccorr.wav	bus
audio/bus-barcelona-16-638-s3-speccorr.wav	bus
audio/bus-barcelona-17-698-s3-speccorr.wav	bus
audio/bus-barcelona-17-677-s3-speccorr.wav	bus
audio/bus-barcelona-17-673-s3-speccorr.wav	bus
audio/bus-barcelona-17-675-s3-speccorr.wav	bus
audio/bus-barcelona-15-634-s3-speccorr.wav	bus
audio/bus-barcelona-16-645-s3-speccorr.wav	bus
audio/bus-helsinki-18-718-s3-speccorr.wav	bus
audio/bus-helsinki-19-765-s3-speccorr.wav	bus
audio/bus-helsinki-18-721-s3-speccorr.wav	bus
audio/bus-helsinki-18-725-s3-speccorr.wav	bus
audio/bus-helsinki-19-748-s3-speccorr.wav	bus
audio/bus-helsinki-19-757-s3-speccorr.wav	bus
audio/bus-helsinki-18-707-s3-speccorr.wav	bus
audio/bus-lisbon-1140-41043-s3-speccorr.wav	bus
audio/bus-lisbon-1140-40372-s3-speccorr.wav	bus
audio/bus-lisbon-1059-40082-s3-speccorr.wav	bus
audio/bus-lisbon-1140-41741-s3-speccorr.wav	bus
audio/bus-lisbon-1013-40529-s3-speccorr.wav	bus
audio/bus-lisbon-1140-44076-s3-speccorr.wav	bus
audio/bus-lisbon-1128-41781-s3-speccorr.wav	bus
audio/bus-london-25-885-s3-speccorr.wav	bus
audio/bus-london-22-829-s3-speccorr.wav	bus
audio/bus-london-23-858-s3-speccorr.wav	bus
audio/bus-london-25-886-s3-speccorr.wav	bus
audio/bus-london-25-883-s3-speccorr.wav	bus
audio/bus-london-25-880-s3-speccorr.wav	bus
audio/bus-london-22-834-s3-speccorr.wav	bus
audio/bus-lyon-1073-43518-s3-speccorr.wav	bus
audio/bus-lyon-1001-40001-s3-speccorr.wav	bus
audio/bus-lyon-1073-41998-s3-speccorr.wav	bus
audio/bus-lyon-1159-43479-s3-speccorr.wav	bus
audio/bus-lyon-1073-41621-s3-speccorr.wav	bus
audio/bus-lyon-1073-42000-s3-speccorr.wav	bus
audio/bus-lyon-1129-41793-s3-speccorr.wav	bus
audio/bus-milan-1083-40988-s3-speccorr.wav	bus
audio/bus-milan-1078-43469-s3-speccorr.wav	bus
audio/bus-milan-1078-41057-s3-speccorr.wav	bus
audio/bus-milan-1078-42077-s3-speccorr.wav	bus
audio/bus-milan-1078-40613-s3-speccorr.wav	bus
audio/bus-milan-1154-43101-s3-speccorr.wav	bus
audio/bus-milan-1115-43384-s3-speccorr.wav	bus
audio/bus-paris-32-999-s3-speccorr.wav	bus
audio/bus-paris-28-949-s3-speccorr.wav	bus
audio/bus-paris-28-940-s3-speccorr.wav	bus
audio/bus-paris-30-966-s3-speccorr.wav	bus
audio/bus-paris-29-961-s3-speccorr.wav	bus
audio/bus-paris-32-997-s3-speccorr.wav	bus
audio/bus-paris-33-1009-s3-speccorr.wav	bus
audio/bus-prague-1032-42940-s3-speccorr.wav	bus
audio/bus-prague-1102-42431-s3-speccorr.wav	bus
audio/bus-prague-1102-41982-s3-speccorr.wav	bus
audio/bus-prague-1090-43926-s3-speccorr.wav	bus
audio/bus-prague-1090-42491-s3-speccorr.wav	bus
audio/bus-prague-1138-41684-s3-speccorr.wav	bus
audio/bus-prague-1138-40366-s3-speccorr.wav	bus
audio/bus-stockholm-35-1064-s3-speccorr.wav	bus
audio/bus-stockholm-36-1086-s3-speccorr.wav	bus
audio/bus-stockholm-35-1051-s3-speccorr.wav	bus
audio/bus-stockholm-35-1053-s3-speccorr.wav	bus
audio/bus-stockholm-36-1069-s3-speccorr.wav	bus
audio/bus-stockholm-35-1045-s3-speccorr.wav	bus
audio/bus-stockholm-35-1044-s3-speccorr.wav	bus
audio/bus-vienna-40-1213-s3-speccorr.wav	bus
audio/bus-vienna-38-1116-s3-speccorr.wav	bus
audio/bus-vienna-39-1172-s3-speccorr.wav	bus
audio/bus-vienna-39-1174-s3-speccorr.wav	bus
audio/bus-vienna-38-1129-s3-speccorr.wav	bus
audio/bus-vienna-38-1145-s3-speccorr.wav	bus
audio/bus-vienna-39-1168-s3-speccorr.wav	bus
audio/bus-barcelona-15-622-s3-speccorr.wav	bus
audio/bus-helsinki-20-804-s3-speccorr.wav	bus
audio/bus-lisbon-1013-43163-s3-speccorr.wav	bus
audio/bus-london-25-879-s3-speccorr.wav	bus
audio/bus-lyon-1124-42982-s3-speccorr.wav	bus
audio/metro-prague-1016-40020-a-speccorr.wav	metro
audio/metro-prague-1022-40026-a-speccorr.wav	metro
audio/metro-prague-1026-40030-a-speccorr.wav	metro
audio/metro-prague-1054-40076-a-speccorr.wav	metro
audio/metro-lisbon-1055-40077-a-speccorr.wav	metro
audio/metro-prague-1026-40088-a-speccorr.wav	metro
audio/metro-lyon-1064-40093-a-speccorr.wav	metro
audio/metro-lyon-1064-40109-a-speccorr.wav	metro
audio/metro-lyon-1079-40120-a-speccorr.wav	metro
audio/metro-prague-1081-40128-a-speccorr.wav	metro
audio/metro-lyon-1082-40129-a-speccorr.wav	metro
audio/metro-lyon-1082-40187-a-speccorr.wav	metro
audio/metro-lisbon-1107-40194-a-speccorr.wav	metro
audio/metro-prague-1113-40212-a-speccorr.wav	metro
audio/metro-prague-1054-40217-a-speccorr.wav	metro
audio/metro-prague-1026-40222-a-speccorr.wav	metro
audio/metro-lisbon-1119-40232-a-speccorr.wav	metro
audio/metro-lisbon-1121-40234-a-speccorr.wav	metro
audio/metro-lyon-1126-40281-a-speccorr.wav	metro
audio/metro-prague-1022-40305-a-speccorr.wav	metro
audio/metro-prague-1081-40311-a-speccorr.wav	metro
audio/metro-lyon-1082-40313-a-speccorr.wav	metro
audio/metro-lyon-1079-40316-a-speccorr.wav	metro
audio/metro-lisbon-1119-40333-a-speccorr.wav	metro
audio/metro-lisbon-1119-40339-a-speccorr.wav	metro
audio/metro-lisbon-1136-40355-a-speccorr.wav	metro
audio/metro-lyon-1082-40359-a-speccorr.wav	metro
audio/metro-lyon-1139-40368-a-speccorr.wav	metro
audio/metro-lyon-1126-40381-a-speccorr.wav	metro
audio/metro-lyon-1126-40388-a-speccorr.wav	metro
audio/metro-lisbon-1145-40420-a-speccorr.wav	metro
audio/metro-prague-1054-40433-a-speccorr.wav	metro
audio/metro-lyon-1079-40441-a-speccorr.wav	metro
audio/metro-prague-1026-40455-a-speccorr.wav	metro
audio/metro-lyon-1079-40471-a-speccorr.wav	metro
audio/metro-lisbon-1148-40476-a-speccorr.wav	metro
audio/metro-lisbon-1055-40480-a-speccorr.wav	metro
audio/metro-lyon-1064-40512-a-speccorr.wav	metro
audio/metro-lyon-1149-40513-a-speccorr.wav	metro
audio/metro-prague-1022-40514-a-speccorr.wav	metro
audio/metro-lyon-1139-40525-a-speccorr.wav	metro
audio/metro-lisbon-1145-40532-a-speccorr.wav	metro
audio/metro-lyon-1126-40541-a-speccorr.wav	metro
audio/metro-prague-1054-40601-a-speccorr.wav	metro
audio/metro-lisbon-1107-40619-a-speccorr.wav	metro
audio/metro-prague-1016-40633-a-speccorr.wav	metro
audio/metro-prague-1016-40651-a-speccorr.wav	metro
audio/metro-lisbon-1107-40666-a-speccorr.wav	metro
audio/metro-lisbon-1121-40676-a-speccorr.wav	metro
audio/metro-prague-1026-40706-a-speccorr.wav	metro
audio/metro-prague-1157-40716-a-speccorr.wav	metro
audio/metro-lisbon-1119-40717-a-speccorr.wav	metro
audio/metro-lisbon-1136-40739-a-speccorr.wav	metro
audio/metro-lyon-1079-40763-a-speccorr.wav	metro
audio/metro-lyon-1082-40764-a-speccorr.wav	metro
audio/metro-lyon-1139-40766-a-speccorr.wav	metro
audio/metro-prague-1157-40775-a-speccorr.wav	metro
audio/metro-prague-1022-40782-a-speccorr.wav	metro
audio/metro-lisbon-1119-40790-a-speccorr.wav	metro
audio/metro-lisbon-1119-40791-a-speccorr.wav	metro
audio/metro-lyon-1126-40830-a-speccorr.wav	metro
audio/metro-lisbon-1121-40854-a-speccorr.wav	metro
audio/metro-prague-1081-40860-a-speccorr.wav	metro
audio/metro-prague-1026-40862-a-speccorr.wav	metro
audio/metro-lyon-1126-40874-a-speccorr.wav	metro
audio/metro-prague-1026-40884-a-speccorr.wav	metro
audio/metro-prague-1022-40890-a-speccorr.wav	metro
audio/metro-lyon-1079-40893-a-speccorr.wav	metro
audio/metro-prague-1022-40902-a-speccorr.wav	metro
audio/metro-lyon-1149-40906-a-speccorr.wav	metro
audio/metro-lisbon-1160-40925-a-speccorr.wav	metro
audio/metro-lisbon-1145-40948-a-speccorr.wav	metro
audio/metro-lyon-1064-40950-a-speccorr.wav	metro
audio/metro-lyon-1149-40951-a-speccorr.wav	metro
audio/metro-prague-1081-40966-a-speccorr.wav	metro
audio/metro-lyon-1126-40984-a-speccorr.wav	metro
audio/metro-lyon-1149-41013-a-speccorr.wav	metro
audio/metro-prague-1026-41023-a-speccorr.wav	metro
audio/metro-lisbon-1145-41027-a-speccorr.wav	metro
audio/metro-prague-1157-41051-a-speccorr.wav	metro
audio/metro-lyon-1149-41054-a-speccorr.wav	metro
audio/metro-lyon-1082-41069-a-speccorr.wav	metro
audio/metro-lyon-1139-41087-a-speccorr.wav	metro
audio/metro-prague-1016-41091-a-speccorr.wav	metro
audio/metro-lisbon-1145-41098-a-speccorr.wav	metro
audio/metro-lisbon-1055-41117-a-speccorr.wav	metro
audio/metro-lisbon-1055-41182-a-speccorr.wav	metro
audio/metro-lisbon-1121-41189-a-speccorr.wav	metro
audio/metro-lisbon-1145-41199-a-speccorr.wav	metro
audio/metro-lyon-1064-41207-a-speccorr.wav	metro
audio/metro-lisbon-1121-41214-a-speccorr.wav	metro
audio/metro-lisbon-1119-41220-a-speccorr.wav	metro
audio/metro-prague-1157-41229-a-speccorr.wav	metro
audio/metro-lisbon-1121-41245-a-speccorr.wav	metro
audio/metro-lyon-1079-41258-a-speccorr.wav	metro
audio/metro-lyon-1126-41268-a-speccorr.wav	metro
audio/metro-lyon-1149-41287-a-speccorr.wav	metro
audio/metro-prague-1157-41299-a-speccorr.wav	metro
audio/metro-prague-1081-41300-a-speccorr.wav	metro
